Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita,renewables_production_per_capita,solar_per_capita,wind_per_capita,hydro_per_capita,other_renewables_per_capita,log_gdp_per_capita,log_renewables_production_per_capita,log_hydro_per_capita
Romania,2013,19983693.0,19.9855,0.42,4.52,14.7935,0.252,3.917578,19678.1443799455,1.0000904237269858e-06,2.1017136322100222e-08,2.261844194664119e-07,7.402785861452135e-07,1.2610281793260135e-08,9.887314693032323,1.0000899236368912e-06,7.402783121391561e-07
Russian Federation,2013,143805638.0,181.6479,0.0108,0.004473,181.1511,0.481527,11.344339,26019.7265625,1.2631486673700512e-06,7.510136702707025e-11,3.1104482843711594e-11,1.2596940044868062e-06,3.3484570333744494e-09,10.16664867490878,1.263147869598445e-06,1.2596932110729802e-06
Saudi Arabia,2013,27624004.0,0.042475,0.042475,0.0,0.0,0.0,20.823349,60918.7402388012,1.537611998608167e-09,1.537611998608167e-09,0.0,0.0,0.0,11.017312543027604,1.5376119974260415e-09,0.0
Singapore,2013,5399162.0,0.7182691,0.012556,0.0,0.0,0.7057131,8.72707,83088.3185411658,1.3303344111549163e-07,2.3255460754835657e-09,0.0,0.0,1.3070789504000806e-07,11.327671435171139,1.3303343226654417e-07,0.0
Slovenia,2013,2059953.0,5.109,0.215,0.004,4.629,0.261,7.3566623,29634.0657611471,2.4801536734090534e-06,1.0437131332608074e-07,1.9417918758340602e-09,2.247138648308966e-06,1.2670191989817244e-07,10.29671359325599,2.4801505978330165e-06,2.247136123496696e-06
Sweden,2013,9600379.0,82.68838,0.035,9.842224,61.361156,11.45,4.708229,46098.2321368832,8.61303288130604e-06,3.6456894045537164e-09,1.025191192972694e-06,6.391534750867648e-06,1.1926612480611442e-06,10.738551572379277,8.612995789351315e-06,6.3915143250964465e-06
Thailand,2013,69845114.0,12.645994599999998,1.257475,0.351304,5.412084,5.6251316,3.7762656,15215.9492506383,1.8105768429270512e-07,1.800376473005685e-08,5.0297577007319365e-09,7.748693774055549e-08,8.053722412136086e-08,9.630165167870741,1.8105766790176458e-07,7.748693473844288e-08
Turkmenistan,2013,5939341.0,0.00500275,0.00184875,0.0,0.003154,0.0,10.832863,11722.8086272577,8.42307252605971e-10,3.1127190710215153e-10,0.0,5.310353455038194e-10,0.0,9.369376978536325,8.423072522512303e-10,5.3103534536282e-10
Trinidad and Tobago,2013,1340557.0,0.006228,0.006228,0.0,0.0,0.0,32.438995,31912.1832129985,4.645830054223729e-09,4.645830054223729e-09,0.0,0.0,0.0,10.370774470266861,4.645830043431861e-09,0.0
Turkey,2013,76147624.0,69.226902615,0.006784615,7.55745,59.42051,2.242158,4.5460496,22373.2465583744,9.091144145876436e-07,8.90981838120123e-11,9.924735143410385e-08,7.803330803860669e-07,2.944488458366081e-08,10.015665869207353,9.091140013433846e-07,7.803327759263672e-07
Ukraine,2013,46126770.0,15.11441,0.57,0.6386,13.80481,0.101,6.4491696,10903.8251953125,3.2767111159094813e-07,1.235724938034898e-08,1.384445518296642e-08,2.992797891549744e-07,2.1896178726583285e-09,9.296960648733066,3.2767105790678116e-07,2.9927974437078723e-07
United States,2013,316059947.0,532.790171,16.039696,169.5351,266.54984,80.665535,17.119566,53409.7507774372,1.685725053291868e-06,5.074890428934989e-08,5.364017225504375e-07,8.433521631894724e-07,2.5522226326260825e-07,10.885767330105216,1.685723632458987e-06,8.433518075682367e-07
Uzbekistan,2013,29724065.0,6.27,0.0,0.0,6.27,0.0,3.777604,6412.7238692872,2.1094019273608774e-07,0.0,0.0,2.1094019273608774e-07,0.0,8.766195328077101,2.1094017048820842e-07,2.1094017048820842e-07
World,2013,7265314967.0,5028.27512,138.61772,635.519,3787.8914,466.247,4.8412857,14593.0319145995,6.920932048836253e-07,1.907938205427013e-08,8.747301429967035e-08,5.213664400242925e-07,6.41743685053923e-08,9.588367951153344,6.920929653872337e-07,5.213663041128573e-07
South Africa,2013,54678791.0,1.8616158,0.243,0.037,1.1039158,0.4777,8.388023,13369.4382039605,3.4046396526945886e-08,4.444136301404323e-09,6.766791899257612e-10,2.0189104034871582e-08,8.736477000744219e-09,9.500801444724228,3.404639594736734e-08,2.0189103831071623e-08
United Arab Emirates,2014,8059440.0,0.311409,0.308431,0.002978,0.0,0.0,25.492752,85248.1547348301,3.863903695542122e-08,3.826953237445778e-08,3.6950458096344166e-10,0.0,0.0,11.35333347996265,3.863903620893365e-08,0.0
Argentina,2014,43024071.0,34.534955999999994,0.015944,0.619491,32.416695,1.482826,4.3788686,19487.4181748868,8.026891736953483e-07,3.7058324861912767e-10,1.4398707179522831e-08,7.534548508903306e-07,3.4465032376875724e-08,9.877575628350359,8.026888515405659e-07,7.534545670433669e-07
Australia,2014,23475686.0,32.759362,4.952,9.777,14.484,3.546362,16.644192,46903.770304139,1.3954591997865367e-06,2.1094165256768216e-07,4.164734525755711e-07,6.169787754019201e-07,1.5106531924136315e-07,10.755874661503801,1.3954582261342533e-06,6.169785850705936e-07
Austria,2014,8546356.0,50.1997625,0.785246,3.845768,41.007236,4.5615125,7.5067415,48355.4977624407,5.873820666960281e-06,9.188079691508287e-08,4.499892117763407e-07,4.798212945961998e-06,5.337377123068593e-07,10.786355881974766,5.873803416143219e-06,4.798201434575083e-06
Azerbaijan,2014,9535079.0,1.3919,0.0029,0.0023,1.2997,0.087,3.566412,17563.6122454385,1.4597676642217645e-07,3.0414011252554906e-10,2.4121457200302165e-10,1.3630720836188142e-07,9.124203375766472e-09,9.773641489047124,1.4597675576756931e-07,1.3630719907205475e-07
Belgium,2014,11209057.0,12.2191,2.8863,4.6153,0.2922,4.4253,8.6559305,45147.6429534057,1.0901095426671484e-06,2.5749712933032637e-07,4.1174739320176535e-07,2.606820538070241e-08,3.9479681475435447e-07,10.717715501990455,1.0901089484981727e-06,2.606820504092675e-08
Bangladesh,2014,157964929.0,0.8047884599999999,0.231503,0.005081,0.56645346,0.001751,0.42763647,3972.50647733491,5.094728716650769e-09,1.4655341629660086e-09,3.2165367541804165e-11,3.5859444472006817e-09,1.1084738942274964e-11,8.287404227512267,5.0947287036726396e-09,3.585944440771183e-09
Bulgaria,2014,7223938.0,7.389649,1.256651,1.330577,4.601629,0.200792,6.264565,17616.3230665319,1.0229391503636936e-06,1.7395650405637478e-07,1.841899805895344e-07,6.369972998107126e-07,2.7795365907071737e-08,9.776637962098775,1.022938627161798e-06,6.369970969280189e-07
Belarus,2014,9448515.0,0.211,0.002,0.009,0.121,0.079,6.7192183,19037.8209530599,2.2331551571860762e-08,2.1167347461479396e-10,9.525306357665727e-10,1.2806245214195034e-08,8.361102247284361e-09,9.854235381693693,2.2331551322511666e-08,1.2806245132195076e-08
Brazil,2014,200085127.0,432.744573803,0.016081803,12.210252,373.43906,47.07918,2.7883189,15827.3081625514,2.1628023046560577e-06,8.037480467001428e-11,6.10252855026051e-08,1.8664008944552884e-06,2.352957498934941e-07,9.669555271771904,2.1627999658025257e-06,1.866399152731306e-06
Canada,2014,35434066.0,407.233886,2.120201,12.81707,382.50137,9.795245,15.896765,45758.1007297304,1.1492722455277923e-05,5.98351033155495e-08,3.6171603902301247e-07,1.0794735495497468e-05,2.7643581744189336e-07,10.731145973975316,1.1492656414449198e-05,1.0794677232759547e-05
Switzerland,2014,8188649.0,40.65405,0.842,0.101,38.04005,1.671,4.788791,63417.0437157565,4.964683429464371e-06,1.0282526458271687e-07,1.2334146939257014e-08,4.645461052244393e-06,2.0406296569800464e-07,11.057503701128978,4.964671105464384e-06,4.645450262123616e-06
Chile,2014,17864195.0,29.9367841,0.458713,1.4431201,23.045078,4.989873,4.3433294,22553.6161793622,1.6757981034130003e-06,2.5677787328228336e-08,8.078282284760102e-08,1.290014915309646e-06,2.7932257792752487e-07,10.02369503260004,1.6757966992649272e-06,1.2900140832411207e-06
China,2014,1371860000.0,1289.23478,23.51216,159.7627,1059.6917,46.26822,7.1978407,12700.4440173922,9.397713906666861e-07,1.713889172364527e-08,1.1645699998542125e-07,7.724488650445382e-07,3.3726633913081506e-08,9.449470968139948,9.397709490818294e-07,7.724485667060672e-07
Colombia,2014,46565429.0,46.5411153,0.0,0.0702303,44.741962,1.728923,2.0203397,13355.3624162195,9.994778594222766e-07,0.0,1.5082068716686793e-09,9.608407559178721e-07,3.712889663273584e-08,9.49974813578221,9.994773599446137e-07,9.608402943106887e-07
Cyprus,2014,1201801.0,0.318,0.0836,0.1839,0.0,0.0505,5.7849126,30170.986328125,2.646028751848268e-07,6.9562265300162e-08,1.5302034197009322e-07,0.0,4.202026791457155e-08,10.314669167842204,2.646028401774922e-07,0.0
Czechia,2014,10525347.0,9.17707703,2.1273375,0.47654453,1.9097624,4.6634326,9.911981,32743.489773169,8.719025634024227e-07,2.0211566421515604e-07,4.527589731720959e-08,1.814441272102478e-07,4.4306687465980934e-07,10.396489975706631,8.719021832956036e-07,1.8144411074926414e-07
Germany,2014,80982500.0,161.91814699999998,35.448,58.497,19.587,48.386147,9.739707,47938.7968210418,1.999421442904331e-06,4.377241996727688e-07,7.223412465656161e-07,2.418670700459976e-07,5.974889266199488e-07,10.777701269786691,1.999419444063942e-06,2.4186704079616247e-07
Denmark,2014,5643475.0,17.990975178,0.5955167,13.078503,0.015102778,4.3018527,6.656015,47879.5955558233,3.187925024563766e-06,1.0552305095707875e-07,2.317455645679302e-06,2.6761486495466005e-09,7.622701792778387e-07,10.77646559810381,3.187919943141584e-06,2.676148645965715e-09
Algeria,2014,39205031.0,0.254,0.06,0.001,0.193,0.0,3.8587632,14694.143827383,6.4787603407328005e-09,1.530415828519559e-09,2.5506930475325987e-11,4.922837581737915e-09,0.0,9.595272366309919,6.4787603197456335e-09,4.92283756962075e-09
Ecuador,2014,16035124.0,11.953591366,0.016482696,0.07974247,11.457895,0.3994712,2.7272305,11835.6091276538,7.454629827620915e-07,1.0279119762341721e-09,4.972987424356681e-09,7.145498220032474e-07,2.4912261358253295e-08,9.378952476174737,7.454627049047002e-07,7.145495667126449e-07
Spain,2014,46480882.0,110.269084,13.673027,52.013,39.169,5.414057,5.4405065,33746.320526221,2.372353519453439e-06,2.9416453414115504e-07,1.1190192131035724e-06,8.426905496328576e-07,1.1647922257585387e-07,10.426656301333304,2.372350705427279e-06,8.426901945693759e-07
Estonia,2014,1314545.0,1.4301,0.0031,0.604,0.027,0.796,14.290873,29403.6584494815,1.087904940492718e-06,2.3582304143258692e-09,4.594745710492984e-07,2.053942618928983e-08,6.055327128398039e-07,10.28890839143743,1.0879043487245673e-06,2.053942597835582e-08
Finland,2014,5461512.0,26.270619,0.007752,1.107172,13.397044,11.758651,8.719377,41547.0984485393,4.810136643478949e-06,1.4193871587208818e-09,2.0272261600816772e-07,2.452991772241826e-06,2.153002868070234e-06,10.634607033858211,4.810125074808783e-06,2.4529887636624285e-06
France,2014,66312067.0,92.574703,5.913476,17.250189,62.828735,6.582303,5.052249,40218.1258637776,1.3960461072643083e-06,8.917646919375926e-08,2.601364997414422e-07,9.474706164716597e-07,9.926252185744714e-08,10.60209792922118,1.3960451327928483e-06,9.474701676216586e-07
United Kingdom,2014,64602298.0,64.5224014,4.0540624,31.959244,5.887849,22.621246,6.764838,41278.1275079919,9.987632545207603e-07,6.275415156284378e-08,4.947075412085187e-07,9.113993127612891e-08,3.501616304732689e-07,10.628112263982269,9.987627557570731e-07,9.113992712288563e-08
Greece,2014,10892413.0,12.178443,3.791885,3.688575,4.478322,0.219661,7.218839,26450.181326726,1.1180665845116228e-06,3.481216696428973e-07,3.386370861993573e-07,4.1114140640829543e-07,2.0166422261072914e-08,10.183056098925244,1.118065959475645e-06,4.111413218896906e-07
Croatia,2014,4201598.0,9.935842,0.035174,0.72997,9.00612,0.164578,4.184725,22708.1886224623,2.364776925350783e-06,8.371576719143525e-09,1.7373627843501449e-07,2.143498735481119e-06,3.917033471550586e-08,10.030524906696593,2.3647741292702377e-06,2.1434964381909876e-06
Hungary,2014,9866468.0,3.1505400000000003,0.067,0.65654,0.301,2.126,4.4246006,25691.5272556351,3.1931791599587615e-07,6.790677271745067e-09,6.654255605957472e-08,3.0507371026795e-08,2.1547731163776134e-07,10.153955460338798,3.1931786501392127e-07,3.0507370561445163e-08
Indonesia,2014,258877399.0,25.4298,0.00681,0.0,15.16129,10.2617,1.8846375,10064.677127417,9.823105492496084e-08,2.6305888526019996e-11,0.0,5.856552197513387e-08,3.963922706130094e-08,9.216886611262266,9.823105010029107e-08,5.8565520260173756e-08
India,2014,1312277191.0,202.03619,4.909,33.4549,138.99629,24.676,1.6371114,5191.59149903249,1.5395847111084932e-07,3.740825515879899e-09,2.549377542293959e-08,1.0591991612235527e-07,1.8803954049674554e-08,8.554988176978256,1.5395845925924513e-07,1.0591991051284134e-07
Ireland,2014,4657740.0,6.386835915,0.000946215,5.1409864,0.708654,0.5362493,7.910841,52640.7843918553,1.371230664442412e-06,2.0314895206688224e-10,1.1037512613413372e-06,1.521454611034536e-07,1.151307930455543e-07,10.87126546344624,1.3712297243065039e-06,1.521454495293341e-07
Iraq,2014,36550059.0,2.8925020000000004,0.0573,0.0,2.835202,0.0,3.7488654,13168.245587417,7.913809386737243e-08,1.5677129276316626e-09,0.0,7.757038093974076e-08,0.0,9.485639510440349,7.913809073595364e-08,7.757037793115891e-08
Iceland,2014,327386.0,18.119765245,0.0,0.008385545,12.873015,5.2383647,10.520367,45996.9687476901,5.534679321962454e-05,0.0,2.5613633447978837e-08,3.9320603202336085e-05,1.6000576383840483e-05,10.736352516837343,5.534526164237636e-05,3.931983016768205e-05
Israel,2014,8215700.0,0.9566,0.8404,0.0414,0.0127,0.0621,7.6334467,34713.8099054376,1.1643560500018258e-07,1.0229195321153401e-07,5.039132392857577e-09,1.5458208065046191e-09,7.558698589286367e-09,10.454921673310004,1.1643559822155805e-07,1.5458208053098382e-09
Italy,2014,60789140.0,120.6784,22.3064,15.1783,58.545,24.6487,5.759587,36383.1448865787,1.985196697962827e-06,3.669471224629926e-07,2.496876909263727e-07,9.63083208612591e-07,4.054786759608707e-07,10.501888378693243,1.98519472746247e-06,9.630827448482554e-07
Japan,2014,127276000.0,133.898398,23.548166,5.013972,81.70858,23.62768,9.913247,39555.4120089198,1.0520317891825638e-06,1.850165467173701e-07,3.9394481284766964e-08,6.419794776705742e-07,1.8564128350985262e-07,10.585483084174443,1.0520312357975092e-06,6.419792716018375e-07
Kazakhstan,2014,17816285.0,8.2773352,0.001239,0.0132652,8.262831,0.0,15.395486,23958.1128890603,4.645937803531993e-07,6.954311743441464e-11,7.445547710984641e-10,4.6377968246466644e-07,0.0,10.084104026880363,4.6459367242954236e-07,4.6377957491890277e-07
Kuwait,2014,3665876.0,0.003278,0.003278,0.0,0.0,0.0,20.851244,68336.5991953095,8.941928204881999e-10,8.941928204881999e-10,0.0,0.0,0.0,11.132215394752368,8.941928200884094e-10,0.0
Sri Lanka,2014,20778000.0,4.90457908,0.02808402,0.27245376,4.5626483,0.041393,0.8084504,11720.5978114201,2.360467359707383e-07,1.3516228703436328e-09,1.3112607565694484e-08,2.195903503705843e-07,1.9921551641158917e-09,9.369188385871068,2.3604670811171192e-07,2.1959032626062684e-07
Lithuania,2014,2932367.0,1.5101,0.073,0.6391,0.3982,0.3998,4.3928776,28052.4565243541,5.149764678159316e-07,2.4894564698074966e-08,2.1794679861013305e-07,1.3579473510648564e-07,1.3634036940123798e-07,10.24186713060869,5.149763352155959e-07,1.3579472588638145e-07
Luxembourg,2014,556319.0,0.39763,0.094741,0.079876,0.107788,0.115225,17.647102,105296.284588232,7.147517880928029e-07,1.7029977405049982e-07,1.4357949306063608e-07,1.9375214580123993e-07,2.0712037518042705e-07,11.564542910403356,7.147515326578654e-07,1.9375212703129536e-07
Latvia,2014,1993782.0,2.7642,0.0002,0.101,1.994,0.669,3.5967214,22973.693280582,1.3864103497774582e-06,1.0031186960259447e-10,5.065749414931021e-08,1.000109339937867e-06,3.355432038206785e-07,10.042148596996885,1.3864093887115176e-06,1.0001088398288543e-06
Morocco,2014,34204780.0,3.56130101,0.00010101,1.9238,1.6374,0.0,1.6715494,7237.27734375,1.0411705644649666e-07,2.9530960292684238e-12,5.624360104055632e-08,4.787050230991107e-08,0.0,8.887138521122381,1.0411705102631631e-07,4.787050116411861e-08
Mexico,2014,119784261.0,53.6369061,0.221,6.4261966,38.89177,8.0979395,4.040971,18820.7991098584,4.4777924622334143e-07,1.8449836243511158e-09,5.3648088207515005e-08,3.2468180439832577e-07,6.76043699931496e-08,9.842771004205808,4.4777914597024466e-07,3.2468175168920013e-07
North Macedonia,2014,1917557.0,1.291666,0.014382,0.070633,1.206651,0.0,3.6057072,14485.1032940514,6.735997939044315e-07,7.500168182745024e-09,3.683488939311843e-08,6.29264736328568e-07,0.0,9.58094507534226,6.735995670361921e-07,6.292645383415969e-07
Malaysia,2014,30696137.0,14.308,0.227,0.0,13.388,0.693,7.9830947,24306.5212338415,4.661172837481146e-07,7.395067333716943e-09,0.0,4.36146085743623e-07,2.257613067077463e-08,10.098541097234454,4.6611717511548724e-07,4.361459906319466e-07
North America,2014,353883924.0,1017.435323,31.884403,203.73041,678.91864,102.90187,12.008261,54351.4571211366,2.8750538071913096e-06,9.009847816653011e-08,5.756984032990434e-07,1.918478331329908e-06,2.9077859439582797e-07,10.903245100747995,2.875049674232034e-06,1.9184764910527078e-06
Netherlands,2014,16865008.0,11.707203,0.784762,5.797334,0.111925,5.013182,9.239101,49751.3092860822,6.941712094058894e-07,4.6531967254329195e-08,3.437492588203931e-07,6.636522200285941e-09,2.9725346113088115e-07,10.814812159320162,6.94170968469167e-07,6.636522178264227e-09
Norway,2014,5137232.0,137.9477,0.0116,2.217,135.466,0.2531,8.751203,66332.4614374198,2.685253459450537e-05,2.2580253334869828e-09,4.3155535899488284e-07,2.6369453433288588e-05,4.926777688840994e-08,11.102449746254038,2.6852174071652247e-05,2.6369105765363265e-05
New Zealand,2014,4516500.0,34.910997714000004,0.018797714,2.210925,24.318062,8.363213,7.8345513,37297.8134848978,7.729657414812355e-06,4.16200907782575e-09,4.895217535702424e-07,5.384271449130964e-06,1.8517022030333223e-06,10.526716795069596,7.729627541164422e-06,5.384256953993476e-06
Oman,2014,4002439.0,0.0012,0.0012,0.0,0.0,0.0,16.46802,44235.8336329334,2.9981718647054957e-10,2.9981718647054957e-10,0.0,0.0,0.0,10.697313061142319,2.998171864256044e-10,0.0
Pakistan,2014,214264647.0,32.92779487,0.238122,0.31336787,32.376305,0.0,0.73136306,4312.99070040776,1.536781514404474e-07,1.11134526079797e-09,1.4625271802305304e-09,1.511042789994189e-07,0.0,8.369618671269393,1.536781396319615e-07,1.511042675831685e-07
Peru,2014,30115826.0,23.9585,0.1993,0.2575,22.2107,1.291,1.6399497,11517.7371710247,7.95545172827071e-07,6.617782955712389e-09,8.550321681364477e-09,7.375092418185707e-07,4.2867826371423446e-08,9.351730307670335,7.955448563811779e-07,7.375089698587636e-07
Philippines,2014,103767130.0,19.809654,0.016517,0.152052,9.137273,10.503812,0.97125316,6688.73961247747,1.9090490408667945e-07,1.5917371907655152e-10,1.4653195091740514e-09,8.805556248881511e-08,1.0122484836961377e-07,8.808330230463074,1.9090488586434056e-07,8.805555861192429e-08
Poland,2014,38011735.0,19.845,0.007,7.678,2.183,9.977,8.090834,25459.7392273761,5.220756169114617e-07,1.8415365675889302e-10,2.0199025379925435e-07,5.7429633243523346e-08,2.624715762119251e-07,10.14489290654363,5.220754806300342e-07,5.742963159444202e-08
Portugal,2014,10401062.0,31.5620808,0.6273166,12.111384,15.569,3.2543802,4.607115,28764.5254955042,3.034505591832834e-06,6.031274498700229e-08,1.1644372468888273e-06,1.4968663776833558e-06,3.128892222736486e-07,10.26693291770359,3.034500987730055e-06,1.4968652573799973e-06
Qatar,2014,2151745.0,0.10832,0.006506,0.0,0.0,0.101814,41.10213,148389.108964021,5.03405375636983e-08,3.0235924795921447e-09,0.0,0.0,4.7316945084106155e-08,11.907599956308285,5.034053629661348e-08,0.0
Romania,2014,19908979.0,25.0474,1.2953,4.7236,18.5235,0.505,3.960944,20632.9794489756,1.2580956562363143e-06,6.50610963023267e-08,2.3725978112689757e-07,9.304093394241864e-07,2.5365439382903563e-08,9.93469448368113,1.258094864834638e-06,9.304089065936854e-07
